frequency,word,skip1,skip2
807,secured,vvn,506
807,optimism,nn1,513
807,membrane,nn1,159
806,relieved,vvn,535
806,plays,nn2,331
806,level,aj0,450
806,dolphins,nn2,117
806,distinctly,av0,532
806,detention,nn1,232
806,cure,nn1,457
806,boost,vvi,438
806,archaeological,aj0,218
805,workstations,nn2,170
805,seventies,crd,378
805,rex,np0,129
805,refugee,nn1,276
805,overview,nn1,312
805,modified,vvn,467
805,insistence,nn1,516
805,fluid,nn1,272
805,emerges,vvz,505
805,controlled,aj0,419
805,belly,nn1,379
804,weird,aj0,382
804,quest,nn1,471
804,places,nn2-vvz,564
804,pc,nn1-np0,243
804,linda,np0,271
804,gloom,nn1,476
804,constituents,nn2,249
804,burton,np0,251
804,builder,nn1,401
804,asylum,nn1,231
804,63,crd,450
803,rebel,nn1,291
803,immigrants,nn2,301
803,glow,nn1,458
803,concerned,vvd-vvn,432
803,charities,nn2,342
803,1970s,nn0,200
802,stayed,vvn,540
802,sociological,aj0,209
802,nitrogen,nn1,185
802,lace,nn1,288
802,defects,nn2,375
802,cylinder,nn1,202
802,conversely,av0,453
802,appointed,aj0-vvn,374
801,visits,nn2-vvz,493
801,profitability,nn1,311
801,neville,np0,231
801,greg,np0,179
801,featuring,vvg,399
801,escaped,vvd,478
801,deserve,vvb,528
801,bath,np0,299
801,arsenal,np0,87
801,applied,aj0,326
800,studios,nn2,303
800,needles,nn2,230
800,free,vvi,525
800,feasible,aj0,450
800,dated,vvd,391
800,break,vvb,545
800,based,vvd-vvn,550
800,astonishing,aj0,491
800,1935,crd,301
799,torch,nn1,307
799,records,nn2-vvz,434
799,posters,nn2,410
799,lies,nn2-vvz,512
799,head,vvi,506
799,dna,nn1-np0,95
799,considering,prp,568
799,appoint,vvi,380
799,ankle,nn1,310
799,ace,np0,73
798,rehabilitation,nn1,299
798,helpless,aj0,451
798,fog,nn1,324
798,ample,aj0,551
798,1930,crd,355
797,wash,vvi,495
797,promoter,nn1,142
797,price,np0,334
797,loud,aj0-av0,473
797,imagined,vvd,419
797,francisco,np0,358
797,embarrassed,aj0,431
797,corpse,nn1,298
796,wary,aj0,535
796,theorists,nn2,254
796,pursued,vvn,545
796,manual,aj0-nn1,355
796,invaluable,aj0,524
796,fifties,crd,375
796,crohn,np0,9
796,cage,nn1,303
795,sister,np0,151
795,review,np0,289
795,provisional,aj0,330
795,plausible,aj0,408
795,operated,vvn,495
795,lincoln,np0,311
795,kate,nn1-np0,73
795,imminent,aj0,525
795,collecting,vvg,536
795,2.5,crd,399
794,utterance,nn1,136
794,taiwan,np0,234
794,quota,nn1,260
794,judging,vvg,551
794,fisher,np0,268
794,deadly,aj0,453
794,beard,nn1,387
793,uniform,aj0,420
793,stiff,aj0,534
793,approve,vvi,491
793,adapt,vvi,545
793,5%,nn0,266
792,winchester,np0,222
792,wildly,av0,483
792,whatsoever,dtq,504
792,waste,aj0,345
792,unwanted,aj0,475
792,survive,vvb,482
792,sulphur,nn1,209
792,signing,vvg,404
792,segments,nn2,272
792,oz,nn0,86
792,matches,nn2-vvz,293
792,dexter,np0,68
792,captured,vvn,507
792,called,aj0-vvn,549
792,boris,np0,230
792,bells,nn2,459
792,attributes,nn2,345
792,anticipation,nn1,545
792,addressed,vvd,538
792,academics,nn2,378
791,screaming,vvg,424
791,remembers,vvz,412
791,madame,np0,166
791,indicator,nn1,405
791,comprises,vvz,455
790,t,np0,268
790,pr,np0,253
790,possess,vvi,510
790,locked,vvd,444
790,locals,nn2,382
790,headings,nn2,306
790,harmful,aj0,434
790,evelyn,np0,164
790,differential,aj0,305
790,danish,aj0,326
790,damage,vvi,513
790,boost,nn1,425
790,alterations,nn2,424
790,abnormal,aj0,290
789,salisbury,np0,247
789,ros,np0,36
789,retention,nn1,356
789,mains,nn0,195
789,litigation,nn1,252
789,liaison,nn1,435
789,embarrassing,aj0,523
789,editors,nn2,360
789,common,aj0-nn1,502
789,buckingham,np0,261
789,boston,np0,370
789,bloody,aj0-av0,372
788,towel,nn1,377
788,streams,nn2,419
788,sort_of,av0,361
788,reveal,vvb,532
788,one-third,crd,383
788,dependency,nn1,249
788,1941,crd,286
787,understandable,aj0,563
787,solved,vvn,549
787,seas,nn2,374
787,preferred,aj0,440
787,outlets,nn2,412
787,fix,vvi,506
787,depressed,aj0,479
787,can,nn1,459
787,at_best,av0,537
787,1911,crd,279
786,nina,np0,95
786,manuscript,nn1,273
786,loses,vvz,549
786,capability,nn1,413
785,stimulation,nn1,259
785,repeated,aj0,471
785,prone,aj0,514
785,petty,aj0,434
785,paula,np0,133
785,ninth,ord,402
785,midfield,nn1,102
785,lowered,vvd,402
785,injunction,nn1,258
785,gardens,np0,347
785,focused,vvn,468
785,ferguson,np0,178
785,criticised,vvn,440
785,clues,nn2,450
785,bent,vvd,367
785,58,crd,424
784,trustee,nn1,168
784,inhibition,nn1,114
784,exploring,vvg,507
784,dorset,np0,324
783,spare,vvi,520
783,rude,aj0,470
783,resulted,vvd,506
783,premature,aj0,492
783,landowners,nn2,289
783,drugs,nn2-vvz,385
783,climbing,vvg,444
783,chairman,np0,362
783,athelstan,nn1-np0,5
782,valleys,nn2,304
782,romans,nn2,241
782,notes,nn2-vvz,517
782,frontier,nn1,332
782,cult,nn1,329
781,vacant,aj0,439
781,tops,nn2,434
781,tips,nn2,418
781,souls,nn2,416
781,marriages,nn2,353
781,in_so_far_as,cjs,371
781,hips,nn2,334
781,gut,nn1,274
781,garden,np0,339
781,destroyed,vvd,502
781,constitute,vvi,424
781,challenged,vvn,507
781,analytical,aj0,324
781,aimed,vvd,511
780,would-be,aj0,517
780,urine,nn1,232
780,over_there,av0,450
780,hospitality,nn1,396
780,grasp,nn1,508
780,fetch,vvi,404
780,elephant,nn1,320
780,catholics,nn2,274
780,bt,np0,200
780,bridges,nn2,464
780,bobby,np0,202
779,varying,aj0,513
779,uses,nn2-vvz,458
779,squares,nn2,326
779,restrict,vvi,476
779,persuaded,vvd,523
779,kin,nn0,207
779,inspectors,nn2,305
779,hurry,nn1,501
779,dealing,nn1-vvg,311
779,contractors,nn2,339
778,thanks,nn2-vvz,449
778,similarity,nn1,423
778,plaintiffs,nn2,89
778,harvest,nn1,367
778,frankly,av0,460
778,eternal,aj0,420
778,civilians,nn2,243
778,battles,nn2,484
778,basement,nn1,355
778,andrews,np0,262
778,59,crd,412
777,shut,vvn,498
777,radioactive,aj0,214
777,plaster,nn1,376
777,near_to,prp,520
777,bond,np0,317
776,suspected,vvd,477
776,released,vvd-vvn,423
776,meredith,np0,61
776,incorporate,vvi,500
776,in_excess_of,prp,465
776,discovered,vvd-vvn,518
776,administrators,nn2,368
775,ux,np0,58
775,turns,nn2-vvz,522
775,traveller,nn1,369
775,lets,vvz,425
775,investor,nn1,209
775,heseltine,np0,194
775,general,nn1-np0,293
775,frequencies,nn2,197
775,fibres,nn2,260
775,dancers,nn2,248
775,belonged,vvd,519
775,awaiting,vvg,515
775,accepts,vvz,477
775,20,000,crd,466
774,yarn,nn1,116
774,violently,av0,483
774,stockton,np0,59
774,dealt,vvd-vvn,531
774,cargo,nn1,312
774,bennett,np0,294
773,strands,nn2,423
773,sensed,vvd,358
773,owing_to,prp,406
773,continuation,nn1,456
773,container,nn1,338
773,bp,np0,129
772,rolls,nn2,436
772,reducing,aj0-vvg,447
772,liquid,aj0,355
772,justice,nn1-np0,278
772,honey,nn1,352
772,candle,nn1,338
772,calmly,av0,417
772,buttons,nn2,383
772,al,np0,268
772,adjust,vvi,511
771,towers,nn2,311
771,surgical,aj0,252
771,parade,nn1,345
771,linguistics,nn1,95
771,grey,aj0-nn1,430
771,e.r,nn0,77
771,bankers,nn2,320
770,velvet,nn1,380
770,uniform,aj0-nn1,472
770,sodium,nn1,164
770,predictions,nn2,402
770,norms,nn2,244
770,hold,nn1-vvb,525
770,gather,vvi,560
770,brow,nn1,362
769,vested,aj0,361
769,speaking,aj0-vvg,456
769,onset,nn1,342
769,gases,nn2,238
769,financially,av0,539
769,consequent,aj0,473
769,bicycle,nn1,363
768,warehouse,nn1,343
768,wake,vvi,456
768,shift,nn1-vvb,424
768,learned,vvd-vvn,513
768,hats,nn2,427
768,funded,vvn,426
768,defeated,vvn,429
768,conditional,aj0,323
768,barrel,nn1,378
767,wickets,nn2,84
767,tastes,nn2,486
767,symmetry,nn1,175
767,referred,vvd,487
767,pierre,np0,272
767,peru,np0,222
767,pc,nn1,156
767,offensive,aj0,424
767,in_need_of,prp,518
767,decree,nn1,200
767,counterparts,nn2,487
767,calories,nn2,110
767,burning,aj0-vvg,493
767,biopsy,nn1,29
767,700,crd,477
766,touching,vvg,482
766,prolonged,aj0,466
766,oils,nn2,251
766,in_common_with,prp,513
766,closest,ajs,527
766,arena,nn1,470
765,sailing,vvg,338
765,representative,aj0,399
765,monitoring,vvg,423
765,marcus,np0,165
765,in_place_of,prp,476
765,homosexual,aj0,218
765,gratitude,nn1,471
765,ferry,nn1,285
765,benefit,nn1-vvb,396
764,warnings,nn2,476
764,slipping,vvg,503
764,sharpe,np0,116
764,saddam,np0,128
764,ratios,nn2,233
764,presents,nn2,416
764,platforms,nn2,283
764,peaks,nn2,313
764,mere,aj0-nn1,367
764,matched,vvn,512
764,graduates,nn2,263
764,attachment,nn1,404
764,1933,crd,312
763,washing,vvg,482
763,telegraph,np0,356
763,proves,vvz,531
763,jeff,np0,235
763,infrastructure,nn1,361
763,indications,nn2,474
763,creativity,nn1,319
762,trading,nn1-vvg,320
762,superiority,nn1,408
762,republican,aj0-nn1,213
762,programming,nn1-vvg,284
762,points,vvz,457
762,multimedia,nn1,109
762,loop,nn1,259
762,instant,aj0,507
762,histories,nn2,343
762,hedge,nn1,314
761,veins,nn2,329
761,sights,nn2,487
761,retired,aj0,438
761,molly,np0,106
761,just,aj0,463
761,ha,itj,216
761,fairy,nn1,370
761,dissolution,nn1,272
761,debris,nn1,378
761,committed,vvd,498
761,climbing,nn1-vvg,335
761,1990s,crd,335
760,slice,nn1,440
760,manage,vvb,533
760,highest,av0,491
760,fluctuations,nn2,302
760,enhanced,aj0,372
760,ecclesiastical,aj0,222
760,contradiction,nn1,406
760,bitch,nn1,280
760,anglia,np0,319
759,tended,vvn,465
759,swift,aj0,469
759,producing,aj0-vvg,498
759,non,unc,391
759,explored,vvn,450
759,destructive,aj0,435
759,debate,nn1-vvb,429
759,creditor,nn1,134
759,contributing,vvg,528
759,authentic,aj0,386
758,sticking,vvg,503
758,slender,aj0,376
758,safe,aj0-nn1,497
758,rotation,nn1,235
758,inclined,aj0,459
758,identify,vvb,436
758,denies,vvz,384
758,cottages,nn2,288
757,terrorist,nn1,293
757,pipes,nn2,313
757,missing,aj0,416
757,hastings,np0,183
757,french,np0,371
757,delivered,vvd,511
756,swung,vvd-vvn,406
756,specifications,nn2,376
756,safer,ajc,448
756,reasoning,nn1,388
756,poison,nn1,342
756,nationally,av0,403
756,breaks,vvz,541
756,appealing,vvg,478
755,radically,av0,474
755,pragmatic,aj0,354
755,noticed,vvd-vvn,492
755,napoleon,np0,242
755,kindly,av0,456
755,historically,av0,440
755,georgia,np0,248
755,essays,nn2,272
755,casually,av0,424
754,ulcerative,aj0,16
754,orange,aj0,380
754,founded,vvd,461
754,doubt,nn1-vvb,496
754,disappeared,vvd-vvn,512
754,compensate,vvi,514
754,candles,nn2,363
754,57,crd,428
753,umbrella,nn1,452
753,reckons,vvz,321
753,neglect,nn1,503
753,illustrates,vvz,468
753,hunt,nn1,325
753,classified,vvn,411
753,christine,np0,223
753,bearing,nn1-vvg,538
753,banking,nn1-vvg,344
752,supportive,aj0,447
752,retire,vvi,461
752,recalls,vvz,368
752,politely,av0,422
752,librarian,nn1,156
752,jumping,vvg,478
752,high,aj0-nn1,434
752,hazard,nn1,380
752,demands,nn2-vvz,529
752,colon,nn1,61
752,barcelona,np0,234
752,adaptation,nn1,377
751,stitches,nn2,176
751,singles,nn2,184
751,secretary,np0,246
751,runners,nn2,253
751,destiny,nn1,420
751,bodily,aj0,296
751,blowing,vvg,497
750,vii,crd,301
750,smile,vvi,421
750,lions,nn2,241
750,interior,aj0,307
750,heavier,ajc,506
750,enormously,av0,503
750,bears,vvz,507
750,assumed,vvd,486
750,antibody,nn1,51
749,whichever,dtq,525
749,roman,np0,170
749,robbery,nn1,268
749,quantum,nn1,136
749,potent,aj0,444
749,portsmouth,np0,252
749,ord,np0,33
749,julius,np0,160
749,conspicuous,aj0,396
749,co-ordination,nn1,326
749,breathed,vvd,351
748,superficial,aj0,454
748,slip,nn1,401
748,shed,nn1,309
748,regarded,vvd-vvn,480
748,nationalist,aj0-nn1,219
748,eighty,crd,414
748,dan,np0,286
747,predators,nn2,174
747,limited,vvd-vvn,515
747,feminine,aj0,308
747,eve,nn1,439
747,encountered,vvn,516
747,dominated,vvd,455
747,civilian,aj0,285
747,beast,nn1,373
747,baldwin,np0,156
747,angela,np0,218
746,progressively,av0,440
746,excess,aj0,358
746,disagreement,nn1,456
746,creed,nn1,192
746,choir,nn1,255
746,burning,vvg,472
746,bull,nn1,324
746,antibodies,nn2,78
745,unsatisfactory,aj0,500
745,shift,vvi,487
745,reliability,nn1,368
745,photos,nn2,314
745,matt,np0,144
745,garlic,nn1,189
745,englishman,nn1,347
745,elaine,np0,133
745,deadline,nn1,376
745,constituencies,nn2,231
744,riders,nn2,231
744,nicely,av0,478
744,humble,aj0,487
744,bosnia,np0,121
744,art,nn1-np0,250
744,adapted,vvn,501
744,1943,crd,290
743,trade,nn1-vvb,341
743,sticky,aj0,464
743,scenery,nn1,357
743,sainsbury,np0,198
743,preferably,av0,465
743,obstacles,nn2,476
743,insect,nn1,247
743,expanding,vvg,514
743,dry,vvi,369
743,charge,vvi,468
742,sue,vvi,274
742,sadness,nn1,454
742,reviews,nn2,394
742,northumberland,np0,237
742,nigeria,np0,204
742,managing,aj0,333
742,lunchtime,nn1,408
742,indicated,vvd,463
742,capture,vvi,500
741,sanctuary,nn1,346
741,register,vvi,446
741,practise,vvi,416
741,perform,vvb,463
741,middle-aged,aj0,464
741,honorary,aj0,302
741,differ,vvi,410
741,denial,nn1,423
741,counsel,nn1,357
740,viewpoint,nn1,427
740,probe,nn1,143
740,lasted,vvd,513
740,garden,nn1-np0,248
740,brutal,aj0,450
739,shades,nn2,399
739,rod,nn1,267
739,governed,vvn,432
739,drive,nn1-vvb,483
739,61,crd,417
738,tapes,nn2,331
738,spr,np0,3
738,remaining,vvg,514
738,recognized,vvd-vvn,401
738,patronage,nn1,286
738,faintly,av0,370
738,established,vvd,478
738,ends,vvz,491
738,concerts,nn2,300
738,clinics,nn2,234
738,attacking,vvg,463
737,recognise,vvb,425
737,merrill,np0,61
737,loud,aj0,464
737,controller,nn1,312
737,batch,nn1,369
737,applicant,nn1,173
736,whites,nn2,311
736,manufacturing,vvg,351
736,locomotive,nn1,137
736,developed,aj0,313
736,deterioration,nn1,394
735,sceptical,aj0,468
735,moderate,aj0,409
735,jackie,np0,207
735,heights,nn2,479
735,frozen,aj0,397
735,combining,vvg,513
735,ceasefire,nn1,106
735,boxing,nn1,218
734,sheila,np0,221
734,segment,nn1,235
734,problematic,aj0,339
734,oral,aj0-nn1,202
734,nearby,aj0-av0,442
734,manpower,nn1,322
734,kiss,vvi,334
734,irregular,aj0,435
734,interviewed,vvn,409
734,graduate,nn1,350
734,finishing,vvg,440
734,bricks,nn2,375
734,backgrounds,nn2,412
734,67,crd,384
734,1917,crd,269
733,seminars,nn2,299
733,robertson,np0,251
733,prompted,vvd,496
733,merit,nn1,445
733,ideals,nn2,388
733,fittings,nn2,284
733,exceed,vvi,415
733,defective,aj0,262
733,confirm,vvb,343
733,classics,nn2,357
733,circular,aj0-nn1,381
733,blame,nn1,495
732,workstation,nn1,146
732,washed,vvd,456
732,systematically,av0,441
732,optimal,aj0,142
732,mcallister,np0,50
732,lately,av0,437
732,blast,nn1,361
732,30%,nn0,315
731,warn,vvi,500
731,vigorously,av0,501
731,taxpayer,nn1,192
731,surveillance,nn1,307
731,raymond,np0,345
731,manufacturing,aj0-nn1,346
731,least,av0,497
731,fur,nn1,359
731,fitted,vvd-vvn,388
731,ernest,np0,263
731,chiefly,av0,410
731,anger,nn1-vvb,413
730,thoughtfully,av0,312
730,superintendent,nn1,181
730,shaken,vvn,504
730,required,vvd,523
730,nazi,aj0,273
730,jenkins,np0,269
730,incredibly,av0,460
730,faction,nn1,206
730,enjoys,vvz,455
729,re,np0,112
729,packed,vvn,526
729,overlooking,vvg,423
729,currencies,nn2,170
728,waving,vvg,443
728,thread,nn1,438
728,survivors,nn2,383
728,sufferers,nn2,254
728,possess,vvb,432
728,notebook,nn1,329
728,loud,av0,423
727,whales,nn2,157
727,proliferation,nn1,261
727,nuts,nn2,349
727,naive,aj0,432
727,fuss,nn1,480
727,fringe,nn1,451
727,county,nn1-np0,252
727,consortium,nn1,337
727,cast,vvd,451
727,biblical,aj0,271
726,thirdly,av0,373
726,manual,nn1,284
726,lb,nn0,146
726,foster,np0,280
726,exeter,np0,267
726,distinctions,nn2,363
726,demonstrators,nn2,197
726,cuba,np0,190
726,accord,nn1,308
725,trace,vvi,488
725,saving,vvg,509
725,represented,vvd,464
725,organism,nn1,208
725,manual,aj0,292
725,injured,aj0,356
725,governing,vvg,433
725,fat,nn1,274
725,circular,aj0,365
725,bacon,nn1,335
725,1942,crd,281
725,&pound;200,nn0,348
724,sleep,nn1-vvb,383
724,pope,np0,228
724,joanna,np0,134
724,innovations,nn2,353
724,for_once,av0,461
724,dock,nn1,272
724,cruelty,nn1,370
724,convictions,nn2,374
724,conducted,vvd-vvn,500
724,concludes,vvz,452
724,carolyn,np0,64
724,1900,crd,316
723,watch,nn1-vvb,524
723,thinking,aj0-nn1,452
723,suffers,vvz,471
723,seized,vvd,419
723,prestige,nn1,381
723,near,aj0-av0,501
723,kill,vvb,426
723,gaining,vvg,503
723,driving,aj0-vvg,421
723,derby,np0,248
723,consecutive,aj0,385
723,cliffs,nn2,235
723,breathe,vvi,451
723,ally,nn1,397
723,'em,pnp,211
722,weaker,ajc,465
722,waiter,nn1,252
722,tribe,nn1,278
722,testimony,nn1,401
722,nervously,av0,372
722,lanka,np0,175
722,jamie,np0,150
722,inequality,nn1,209
722,bass,aj0-nn1,110
722,amateur,aj0-nn1,375
721,well-being,nn1,426
721,reporters,nn2,313
721,prose,nn1,278
721,prestigious,aj0,442
721,paragraphs,nn2,292
721,leaflets,nn2,350
721,devised,vvn,492
721,cream,aj0-nn1,309
721,communist,aj0,186
721,69,crd,339
720,wayne,np0,241
720,wall,np0,341
720,taught,vvd,433
720,spoken,aj0,209
720,patron,nn1,360
720,paid,aj0,317
720,midland,np0,226
720,fired,vvd,358
720,factual,aj0,341
719,triangle,nn1,312
719,strode,vvd,316
719,stops,vvz,489
719,slaves,nn2,245
719,punch,nn1,289
719,providers,nn2,255
719,prediction,nn1,355
719,novel,aj0,424
719,nails,nn2,351
719,handy,aj0,411
719,discs,nn2,252
719,desires,nn2,331
719,compounds,nn2,184
719,coats,nn2,412
719,cease,vvi,501
719,attempt,vvb,462
718,transparent,aj0,434
718,television,nn1-np0,355
718,respond,vvb,438
718,reactor,nn1,148
718,plainly,av0,419
718,ecological,aj0,291
718,coast,np0,323
718,biography,nn1,337
717,washed,vvn,444
717,timing,nn1,452
717,nobility,nn1,206
717,georgian,aj0,263
717,defining,vvg,449
717,assured,vvn,525
717,ad,nn1,291
717,a.m.,av0,318
717,1.5,crd,372
716,silver,np0,254
716,licences,nn2,338
716,infinitive,nn1,13
716,horn,nn1,344
716,grave,aj0-nn1,439
716,fabrics,nn2,212
716,europeans,nn2,314
715,reinforced,vvn,491
715,pray,vvb,269
715,maternal,aj0,239
715,lighter,ajc,482
715,forgive,vvi,405
715,files,nn2-vvz,230
715,far,np0,390
715,enzyme,nn1,107
715,encourage,vvb,435
715,cluster,nn1,332
715,blonde,aj0,338
715,1929,crd,290
714,synthetic,aj0,301
714,go,nn1,425
714,first-class,aj0,324
714,cross,vvb,409
714,carol,np0,229
714,bees,nn2,251
714,25%,nn0,305
713,tore,vvd,408
713,switched,vvn,457
713,stressed,vvn,452
713,pump,nn1,248
713,promising,vvg,507
713,pretending,vvg,459
713,like,aj0-av0,449
713,insist,vvb,494
713,imaginary,aj0,395
713,greater,np0,305
713,generated,vvd-vvn,472
713,ending,nn1,438
713,certificates,nn2,313
713,burn,vvi,460
713,beginnings,nn2,486
713,ac,nn1,169
712,written,aj0-vvn,417
712,valve,nn1,211
712,severity,nn1,318
712,oneself,pnx,394
712,marked,aj0-vvn,488
712,evenly,av0,456
712,equipped,vvn,446
712,downwards,av0,424
712,accompany,vvi,511
711,potato,nn1,323
711,outside,aj0-av0,517
711,limestone,nn1,203
711,imagined,vvn,468
711,herbs,nn2,212
711,bronze,aj0-nn1,296
711,acknowledged,vvn,491
711,1932,crd,304
710,true,aj0-av0,517
710,toast,nn1,365
710,shareholder,nn1,223
710,saving,nn1-vvg,430
710,rear,nn1,368
710,opposite,aj0-av0,440
710,loose,aj0-av0,499
710,grave,nn1,400
710,eagerly,av0,463
710,demographic,aj0,224
710,collapsed,vvd,473
710,bull,np0,244
710,births,nn2,184
710,accidental,aj0,447
710,3rd,ord,337
710,&pound;25,nn0,356
709,vicar,nn1,282
709,terminals,nn2,284
709,port,np0,267
709,plymouth,np0,283
709,manufacturing,nn1-vvg,289
709,le,nn1,251
709,helps,nn2-vvz,484
709,guitars,nn2,98
709,experienced,vvd-vvn,471
709,executed,vvn,367
709,colonel,nn1,194
709,binding,aj0,238
709,bail,nn1,191
709,attempted,aj0,326
708,personalities,nn2,469
708,libya,np0,146
708,jennifer,np0,175
708,hills,np0,290
708,dusty,aj0,399
708,cynical,aj0,450
708,crashed,vvd,351
708,covered,vvd,499
708,consultative,aj0,247
708,cautiously,av0,433
707,vitamin,nn1,155
707,terrorists,nn2,247
707,secretaries,nn2,330
707,passes,vvz,449
707,parks,nn2,299
707,justified,vvn,401
707,german,nn1-np0,323
707,downing,np0,226
707,dennis,np0,331
707,40%,nn0,296
706,twelfth,ord,245
706,revised,aj0,402
706,queue,nn1,404
706,pollution,nn1-np0,122
706,philippines,np0,219
706,improve,vvb,476
706,developer,nn1,310
705,soils,nn2,129
705,recovering,vvg,443
705,peered,vvd,307
705,legitimacy,nn1,251
705,fit,nn1,481
705,cart,nn1,236
705,biscuits,nn2,330
704,workings,nn2,383
704,texture,nn1,347
704,socialists,nn2,217
704,middlesbrough,np0,56
704,halfway,av0,452
704,employing,vvg,487
704,design,vvi,425
704,convinced,aj0-vvn,448
704,continuing,aj0-nn1,477
704,announcing,vvg,467
703,supporter,nn1,402
703,suffered,vvd-vvn,513
703,secretly,av0,467
703,relates,nn2-vvz,383
703,promise,vvb,409
703,procession,nn1,353
703,perspectives,nn2,331
703,narrative,nn1,239
703,luxury,aj0-nn1,395
703,limits,nn2-vvz,417
703,incomplete,aj0,456
703,goalkeeper,nn1,117
703,feel,nn1,428
703,faults,nn2,375
703,empire,np0,273
703,drive,vvb,461
703,angels,nn2,358
702,siege,nn1,304
702,fitted,vvd,468
702,corridors,nn2,422
702,arch,nn1,312
702,additions,nn2,383
702,68,crd,386
701,risk,nn1-vvb,362
701,placement,nn1,215
701,penal,aj0,185
701,loads,nn2,388
701,forestry,nn1,213
701,fired,vvn,437
701,eighties,crd,313
700,worcester,np0,261
700,sinister,aj0,437
700,shared,vvd-vvn,494
700,progression,nn1,334
700,predecessors,nn2,422
700,p.m,av0,205
700,oriental,aj0,312
700,hannah,np0,138
700,belgian,aj0,342
699,waste,vvi,507
699,unlimited,aj0,404
699,sack,nn1,315
699,noon,nn1,417
699,lazy,aj0,440
699,jersey,np0,321
699,involved,vvd,536
699,ending,nn1-vvg,502
699,coach,nn1-vvb,227
699,calm,aj0,454
699,bat,nn1,262
698,wiltshire,np0,270
698,unification,nn1,185
698,taught,vvd-vvn,444
698,tablets,nn2,313
698,prevents,vvz,450
698,derbyshire,np0,276
698,co,nn0,284
698,cellular,aj0,195
698,as_of,prp,424
698,answering,vvg,500
698,adopting,vvg,492
697,upstairs,nn1,396
697,rewarded,vvn,472
697,religions,nn2,213
697,reconciliation,nn1,325
697,outsiders,nn2,417
697,oddly,av0,409
